N 3716
M 13500
R 500
# u v length
3567 232 80.0
232 2010 158.0
2010 232 158.0
233 2563 40.0
2563 233 40.0
233 924 8.0
924 233 8.0
233 1152 4.0
1152 233 4.0
233 369 88.0
369 233 88.0
234 3328 134.0
3328 234 134.0
234 2862 82.0
2862 234 82.0
234 1014 28.0
1014 234 28.0
234 259 76.0
259 234 76.0
235 2610 64.0
2610 235 64.0
235 1502 8.0
1502 235 8.0
235 2055 30.0
2055 235 30.0
235 2733 80.0
2733 235 80.0
236 1641 36.0
1641 236 36.0
236 633 142.0
633 236 142.0
236 790 62.0
790 236 62.0
236 1071 150.0
1071 236 150.0
237 2617 20.0
2617 237 20.0
237 582 36.0
582 237 36.0
237 632 84.0
632 237 84.0
238 2983 24.0
2983 238 24.0
238 718 24.0
718 238 24.0
238 2594 12.0
2594 238 12.0
238 2394 34.0
2394 238 34.0
239 2621 94.0
2621 239 94.0
239 886 20.0
886 239 20.0
239 3491 6.0
3491 239 6.0
239 2525 58.0
2525 239 58.0
240 1875 72.0
1875 240 72.0
240 998 28.0
998 240 28.0
240 1916 34.0
1916 240 34.0
240 1028 12.0
1028 240 12.0
241 2868 10.0
2868 241 10.0
241 1012 54.0
1012 241 54.0
241 1717 46.0
1717 241 46.0
242 2388 10.0
2388 242 10.0
242 1140 14.0
1140 242 14.0
243 3336 114.0
3336 243 114.0
243 2673 142.0
2673 243 142.0
243 1377 58.0
1377 243 58.0
243 1521 150.0
1521 243 150.0
244 2263 130.0
2263 244 130.0
244 1888 122.0
1888 244 122.0
244 991 162.0
991 244 162.0
244 3010 102.0
3010 244 102.0
245 2439 16.0
2439 245 16.0
245 3569 32.0
3569 245 32.0
246 3706 74.0
3706 246 74.0
246 261 46.0
261 246 46.0
247 336 48.0
336 247 48.0
247 3384 44.0
3384 247 44.0
247 3326 28.0
3326 247 28.0
248 2146 20.0
2146 248 20.0
248 1731 8.0
1731 248 8.0
248 1432 146.0
1432 248 146.0
248 1507 108.0
1507 248 108.0
249 3655 74.0
3655 249 74.0
249 3334 22.0
3334 249 22.0
249 2877 2.0
2877 249 2.0
249 434 18.0
434 249 18.0
250 3066 14.0
3066 250 14.0
250 3330 152.0
3330 250 152.0
250 282 76.0
282 250 76.0
251 443 28.0
443 251 28.0
251 602 16.0
602 251 16.0
251 2505 22.0
2505 251 22.0
252 3152 8.0
3152 252 8.0
252 3492 84.0
3492 252 84.0
252 719 84.0
719 252 84.0
253 1793 20.0
1793 253 20.0
253 3600 58.0
3600 253 58.0
254 1907 122.0
1907 254 122.0
254 1960 134.0
1960 254 134.0
254 2331 94.0
2331 254 94.0
254 1033 16.0
1033 254 16.0
255 793 46.0
793 255 46.0
255 371 86.0
371 255 86.0
255 3277 6.0
3277 255 6.0
255 3507 24.0
3507 255 24.0
256 2339 4.0
2339 256 4.0
256 2077 46.0
2077 256 46.0
256 1892 34.0
1892 256 34.0
257 2154 58.0
2154 257 58.0
257 342 136.0
342 257 136.0
257 3022 10.0
3022 257 10.0
257 1365 24.0
1365 257 24.0
258 2652 92.0
2652 258 92.0
258 3095 12.0
3095 258 12.0
258 3293 2.0
3293 258 2.0
259 1460 14.0
1460 259 14.0
259 1706 28.0
1706 259 28.0
259 3023 36.0
3023 259 36.0
260 1756 66.0
1756 260 66.0
260 1973 12.0
1973 260 12.0
260 2319 12.0
2319 260 12.0
261 1077 74.0
1077 261 74.0
261 307 158.0
307 261 158.0
262 1920 92.0
1920 262 92.0
262 2562 200.0
2562 262 200.0
262 381 90.0
381 262 90.0
262 914 10.0
914 262 10.0
263 3535 34.0
3535 263 34.0
263 2180 70.0
2180 263 70.0
263 1528 28.0
1528 263 28.0
263 1739 22.0
1739 263 22.0
264 308 160.0
308 264 160.0
264 1601 90.0
1601 264 90.0
265 649 36.0
649 265 36.0
265 1387 2.0
1387 265 2.0
265 294 34.0
294 265 34.0
266 1928 14.0
1928 266 14.0
266 1550 28.0
1550 266 28.0
266 2565 72.0
2565 266 72.0
267 3365 10.0
3365 267 10.0
267 2767 88.0
2767 267 88.0
267 1656 58.0
1656 267 58.0
267 531 6.0
531 267 6.0
268 472 40.0
472 268 40.0
268 3204 80.0
3204 268 80.0
268 3209 160.0
3209 268 160.0
268 474 20.0
474 268 20.0
269 2368 38.0
2368 269 38.0
269 1490 64.0
1490 269 64.0
269 1782 52.0
1782 269 52.0
270 612 6.0
612 270 6.0
270 3536 14.0
3536 270 14.0
270 3003 40.0
3003 270 40.0
270 2537 70.0
2537 270 70.0
271 1103 116.0
1103 271 116.0
271 2955 58.0
2955 271 58.0
271 3630 6.0
3630 271 6.0
271 1577 14.0
1577 271 14.0
272 3134 70.0
3134 272 70.0
272 932 42.0
932 272 42.0
272 1979 66.0
1979 272 66.0
272 1130 4.0
1130 272 4.0
273 2654 69.0
2654 273 69.0
273 2902 122.0
2902 273 122.0
274 3369 88.0
3369 274 88.0
274 2046 12.0
2046 274 12.0
274 1385 22.0
1385 274 22.0
274 1109 20.0
1109 274 20.0
275 1053 162.0
1053 275 162.0
275 3622 184.0
3622 275 184.0
275 1141 122.0
1141 275 122.0
275 3465 134.0
3465 275 134.0
276 2403 48.0
2403 276 48.0
276 2523 38.0
2523 276 38.0
276 1788 80.0
1788 276 80.0
277 3430 72.0
3430 277 72.0
277 3572 4.0
3572 277 4.0
277 1394 32.0
1394 277 32.0
277 1774 30.0
1774 277 30.0
278 1357 84.0
1357 278 84.0
278 2736 30.0
2736 278 30.0
278 658 168.0
658 278 168.0
279 848 56.0
848 279 56.0
279 748 126.0
748 279 126.0
279 2622 32.0
2622 279 32.0
279 3320 44.0
3320 279 44.0
280 854 116.0
854 280 116.0
280 3437 22.0
3437 280 22.0
281 3169 8.0
3169 281 8.0
281 1712 20.0
1712 281 20.0
281 1108 60.0
1108 281 60.0
282 3186 152.0
3186 282 152.0
282 3532 34.0
3532 282 34.0
283 373 40.0
373 283 40.0
283 1842 16.0
1842 283 16.0
284 3161 66.0
3161 284 66.0
284 3530 76.0
3530 284 76.0
284 3482 12.0
3482 284 12.0
284 2968 112.0
2968 284 112.0
285 3276 100.0
3276 285 100.0
285 2436 46.0
2436 285 46.0
285 1745 78.0
1745 285 78.0
285 417 32.0
417 285 32.0
286 2705 40.0
2705 286 40.0
286 2904 66.0
2904 286 66.0
286 3271 96.0
3271 286 96.0
287 2937 84.0
2937 287 84.0
287 1202 44.0
1202 287 44.0
287 1041 138.0
1041 287 138.0
287 3528 24.0
3528 287 24.0
288 1240 6.0
1240 288 6.0
288 968 150.0
968 288 150.0
288 983 20.0
983 288 20.0
289 3705 114.0
3705 289 114.0
289 1763 80.0
1763 289 80.0
289 3714 6.0
3714 289 6.0
290 649 34.0
649 290 34.0
290 294 36.0
294 290 36.0
290 1102 52.0
1102 290 52.0
291 2499 24.0
2499 291 24.0
291 1164 200.0
1164 291 200.0
291 676 94.0
676 291 94.0
291 1580 10.0
1580 291 10.0
292 2776 156.0
2776 292 156.0
292 974 102.0
974 292 102.0
292 3097 76.0
3097 292 76.0
293 3343 52.0
3343 293 52.0
293 856 36.0
856 293 36.0
293 2458 34.0
2458 293 34.0
293 2373 14.0
2373 293 14.0
294 723 44.0
723 294 44.0
294 1692 52.0
1692 294 52.0
295 1392 68.0
1392 295 68.0
295 1022 4.0
1022 295 4.0
295 1502 64.0
1502 295 64.0
295 2610 8.0
2610 295 8.0
296 3147 122.0
3147 296 122.0
296 3294 80.0
3294 296 80.0
296 1219 122.0
1219 296 122.0
296 1438 20.0
1438 296 20.0
297 1075 122.0
1075 297 122.0
297 869 72.0
869 297 72.0
297 2027 30.0
2027 297 30.0
297 329 76.0
329 297 76.0
298 2494 82.0
2494 298 82.0
298 1460 36.0
1460 298 36.0
298 3023 14.0
3023 298 14.0
298 2905 36.0
2905 298 36.0
299 1884 46.0
1884 299 46.0
299 2592 6.0
2592 299 6.0
299 1155 48.0
1155 299 48.0
299 2415 14.0
2415 299 14.0
300 746 52.0
746 300 52.0
300 1084 48.0
1084 300 48.0
300 2981 28.0
2981 300 28.0
301 1231 166.0
1231 301 166.0
301 951 184.0
951 301 184.0
301 1738 60.0
1738 301 60.0
301 3477 134.0
3477 301 134.0
302 2300 50.0
2300 302 50.0
302 849 8.0
849 302 8.0
302 2527 80.0
2527 302 80.0
303 3196 62.0
3196 303 62.0
303 2342 42.0
2342 303 42.0
303 2598 72.0
2598 303 72.0
303 2566 86.0
2566 303 86.0
304 1804 94.0
1804 304 94.0
304 363 24.0
363 304 24.0
304 583 34.0
583 304 34.0
304 2629 68.0
2629 304 68.0
305 1719 56.0
1719 305 56.0
305 2782 58.0
2782 305 58.0
305 3444 24.0
3444 305 24.0
305 3385 24.0
3385 305 24.0
306 2789 42.0
2789 306 42.0
306 2080 6.0
2080 306 6.0
306 2333 92.0
2333 306 92.0
306 2998 42.0
2998 306 42.0
307 986 74.0
986 307 74.0
307 356 144.0
356 307 144.0
308 340 100.0
340 308 100.0
308 372 36.0
372 308 36.0
309 2372 62.0
2372 309 62.0
309 2056 66.0
2056 309 66.0
309 3471 68.0
3471 309 68.0
310 1155 116.0
1155 310 116.0
310 1983 14.0
1983 310 14.0
310 3131 14.0
3131 310 14.0
311 838 38.0
838 311 38.0
311 1403 4.0
1403 311 4.0
311 2233 120.0
2233 311 120.0
312 2791 14.0
2791 312 14.0
312 1956 72.0
1956 312 72.0
312 2666 34.0
2666 312 34.0
313 2893 36.0
2893 313 36.0
313 535 136.0
535 313 136.0
313 2557 88.0
2557 313 88.0
314 836 1.0
836 314 1.0
314 3551 68.0
3551 314 68.0
314 889 26.0
889 314 26.0
315 1999 14.0
1999 315 14.0
315 3144 42.0
3144 315 42.0
315 2561 8.0
2561 315 8.0
316 1576 30.0
1576 316 30.0
316 2326 6.0
2326 316 6.0
316 3479 44.0
3479 316 44.0
317 2091 44.0
2091 317 44.0
317 565 88.0
565 317 88.0
317 3563 4.0
3563 317 4.0
318 1944 106.0
1944 318 106.0
318 3163 100.0
3163 318 100.0
318 972 66.0
972 318 66.0
318 1849 32.0
1849 318 32.0
319 3586 66.0
3586 319 66.0
319 1113 12.0
1113 319 12.0
320 1785 38.0
1785 320 38.0
320 2274 102.0
2274 320 102.0
320 2772 34.0
2772 320 34.0
320 2072 48.0
2072 320 48.0
321 783 28.0
783 321 28.0
321 503 2.0
503 321 2.0
321 1168 16.0
1168 321 16.0
321 3531 6.0
3531 321 6.0
322 1752 4.0
1752 322 4.0
322 3478 22.0
3478 322 22.0
322 1995 82.0
1995 322 82.0
323 2094 58.0
2094 323 58.0
323 349 134.0
349 323 134.0
323 2423 106.0
2423 323 106.0
323 548 16.0
548 323 16.0
324 2905 56.0
2905 324 56.0
324 2479 36.0
2479 324 36.0
324 2213 46.0
2213 324 46.0
325 3679 176.0
3679 325 176.0
325 3048 28.0
3048 325 28.0
326 677 8.0
677 326 8.0
326 2285 14.0
2285 326 14.0
326 616 82.0
616 326 82.0
326 1445 46.0
1445 326 46.0
327 1601 178.0
1601 327 178.0
327 2469 46.0
2469 327 46.0
327 598 124.0
598 327 124.0
328 2075 90.0
2075 328 90.0
328 1831 58.0
1831 328 58.0
328 1352 4.0
1352 328 4.0
329 1988 122.0
1988 329 122.0
329 2724 30.0
2724 329 30.0
329 1547 46.0
1547 329 46.0
330 3231 78.0
3231 330 78.0
330 2407 70.0
2407 330 70.0
330 2831 2.0
2831 330 2.0
330 3315 94.0
3315 330 94.0
331 2065 88.0
2065 331 88.0
331 2478 54.0
2478 331 54.0
331 3571 34.0
3571 331 34.0
332 1761 2.0
1761 332 2.0
332 1128 42.0
1128 332 42.0
332 2538 116.0
2538 332 116.0
332 2352 66.0
2352 332 66.0
333 2881 16.0
2881 333 16.0
333 2915 102.0
2915 333 102.0
333 3040 100.0
3040 333 100.0
334 3151 12.0
3151 334 12.0
334 1230 108.0
1230 334 108.0
334 3154 118.0
3154 334 118.0
335 3070 46.0
3070 335 46.0
335 3452 20.0
3452 335 20.0
335 1137 50.0
1137 335 50.0
335 1262 42.0
1262 335 42.0
336 401 44.0
401 336 44.0
336 3011 28.0
3011 336 28.0
337 2995 46.0
2995 337 46.0
337 653 30.0
653 337 30.0
337 2603 76.0
2603 337 76.0
337 2592 72.0
2592 337 72.0
338 3067 8.0
3067 338 8.0
338 1701 40.0
1701 338 40.0
338 3672 66.0
3672 338 66.0
339 2480 80.0
2480 339 80.0
339 1433 10.0
1433 339 10.0
339 1718 132.0
1718 339 132.0
339 1545 200.0
1545 339 200.0
340 370 82.0
370 340 82.0
340 1414 90.0
1414 340 90.0
341 728 50.0
728 341 50.0
341 1248 112.0
1248 341 112.0
341 1476 32.0
1476 341 32.0
341 1557 18.0
1557 341 18.0
342 938 58.0
938 342 58.0
342 2676 10.0
2676 342 10.0
343 537 80.0
537 343 80.0
343 3609 66.0
3609 343 66.0
343 2633 132.0
2633 343 132.0
343 1703 58.0
1703 343 58.0
344 2403 38.0
2403 344 38.0
344 2775 64.0
2775 344 64.0
344 2523 48.0
2523 344 48.0
345 1917 32.0
1917 345 32.0
345 2133 80.0
2133 345 80.0
345 550 44.0
550 345 44.0
346 1161 20.0
1161 346 20.0
346 1595 114.0
1595 346 114.0
346 1113 172.0
1113 346 172.0
347 2668 12.0
2668 347 12.0
347 2471 102.0
2471 347 102.0
347 558 114.0
558 347 114.0
347 875 130.0
875 347 130.0
348 512 94.0
512 348 94.0
348 420 18.0
420 348 18.0
349 759 58.0
759 349 58.0
349 1573 184.0
1573 349 184.0
349 1847 106.0
1847 349 106.0
350 2632 12.0
2632 350 12.0
350 3462 80.0
3462 350 80.0
350 2751 114.0
2751 350 114.0
350 3299 20.0
3299 350 20.0
351 3186 16.0
3186 351 16.0
351 937 102.0
937 351 102.0
351 2918 4.0
2918 351 4.0
352 988 124.0
988 352 124.0
353 977 34.0
977 353 34.0
353 3159 28.0
3159 353 28.0
353 2901 8.0
2901 353 8.0
354 2149 6.0
2149 354 6.0
354 711 12.0
711 354 12.0
354 2261 144.0
2261 354 144.0
354 2103 26.0
2103 354 26.0
355 3654 36.0
3654 355 36.0
355 1586 112.0
1586 355 112.0
356 547 74.0
547 356 74.0
356 380 88.0
380 356 88.0
357 3623 86.0
3623 357 86.0
357 1375 72.0
1375 357 72.0
357 2083 34.0
2083 357 34.0
358 3412 4.0
3412 358 4.0
358 1855 60.0
1855 358 60.0
358 2362 46.0
2362 358 46.0
358 3488 86.0
3488 358 86.0
359 3059 4.0
3059 359 4.0
359 1157 16.0
1157 359 16.0
359 2647 52.0
2647 359 52.0
359 2551 32.0
2551 359 32.0
360 1594 6.0
1594 360 6.0
360 2744 132.0
2744 360 132.0
360 2540 88.0
2540 360 88.0
360 2341 60.0
2341 360 60.0
361 2884 44.0
2884 361 44.0
361 2419 38.0
2419 361 38.0
361 1259 38.0
1259 361 38.0
361 1151 26.0
1151 361 26.0
362 1359 8.0
1359 362 8.0
362 3349 108.0
3349 362 108.0
362 758 58.0
758 362 58.0
362 2379 10.0
2379 362 10.0
363 2504 94.0
2504 363 94.0
363 2891 22.0
2891 363 22.0
363 379 34.0
379 363 34.0
364 886 6.0
886 364 6.0
364 3123 30.0
3123 364 30.0
364 3491 20.0
3491 364 20.0
365 500 10.0
500 365 10.0
365 3588 18.0
3588 365 18.0
365 3189 12.0
3189 365 12.0
365 2181 154.0
2181 365 154.0
366 2538 14.0
2538 366 14.0
366 3180 42.0
3180 366 42.0
366 2335 8.0
2335 366 8.0
366 1299 66.0
1299 366 66.0
367 942 72.0
942 367 72.0
367 2675 68.0
2675 367 68.0
367 1551 10.0
1551 367 10.0
367 1099 82.0
1099 367 82.0
368 2606 34.0
2606 368 34.0
368 1332 4.0
1332 368 4.0
369 1656 40.0
1656 369 40.0
369 1390 4.0
1390 369 4.0
369 816 6.0
816 369 6.0
370 394 92.0
394 370 92.0
370 3669 90.0
3669 370 90.0
371 2128 46.0
2128 371 46.0
371 3226 6.0
3226 371 6.0
372 2334 54.0
2334 372 54.0
373 404 20.0
404 373 20.0
373 2098 16.0
2098 373 16.0
374 1715 6.0
1715 374 6.0
374 465 30.0
465 374 30.0
374 403 40.0
403 374 40.0
374 551 104.0
551 374 104.0
375 2214 94.0
2214 375 94.0
375 502 168.0
502 375 168.0
375 1617 72.0
1617 375 72.0
375 1194 136.0
1194 375 136.0
376 631 6.0
631 376 6.0
376 2187 32.0
2187 376 32.0
376 1744 88.0
1744 376 88.0
376 1779 100.0
1779 376 100.0
377 1448 68.0
1448 377 68.0
377 3561 92.0
3561 377 92.0
377 1383 44.0
1383 377 44.0
378 902 122.0
902 378 122.0
378 1438 142.0
1438 378 142.0
378 3605 122.0
3605 378 122.0
378 1309 150.0
1309 378 150.0
379 2670 22.0
2670 379 22.0
379 624 28.0
624 379 28.0
379 583 24.0
583 379 24.0
380 2565 74.0
2565 380 74.0
380 388 28.0
388 380 28.0
381 912 200.0
912 381 200.0
381 648 4.0
648 381 4.0
381 1316 10.0
1316 381 10.0
382 3676 124.0
3676 382 124.0
382 2196 20.0
2196 382 20.0
382 1686 88.0
1686 382 88.0
382 522 40.0
522 382 40.0
383 2684 150.0
2684 383 150.0
383 619 24.0
619 383 24.0
384 1923 44.0
1923 384 44.0
384 2858 16.0
2858 384 16.0
384 1484 48.0
1484 384 48.0
385 3495 20.0
3495 385 20.0
385 3300 22.0
3300 385 22.0
385 2585 36.0
2585 385 36.0
386 1948 32.0
1948 386 32.0
386 1024 70.0
1024 386 70.0
386 3249 96.0
3249 386 96.0
387 3651 70.0
3651 387 70.0
387 1130 150.0
1130 387 150.0
387 1486 66.0
1486 387 66.0
387 575 46.0
575 387 46.0
388 3219 74.0
3219 388 74.0
388 389 2.0
389 388 2.0
389 3272 74.0
3272 389 74.0
389 408 78.0
408 389 78.0
390 516 18.0
516 390 18.0
390 2426 9.0
2426 390 9.0
390 3371 42.0
3371 390 42.0
391 807 10.0
807 391 10.0
391 1783 48.0
1783 391 48.0
392 3342 34.0
3342 392 34.0
392 1760 142.0
1760 392 142.0
392 1622 110.0
1622 392 110.0
392 1663 150.0
1663 392 150.0
393 493 40.0
493 393 40.0
393 776 150.0
776 393 150.0
393 3709 184.0
3709 393 184.0
394 407 50.0
407 394 50.0
394 768 142.0
768 394 142.0
395 1026 92.0
1026 395 92.0
395 834 24.0
834 395 24.0
395 3616 54.0
3616 395 54.0
396 1986 44.0
1986 396 44.0
396 2122 22.0
2122 396 22.0
396 3310 4.0
3310 396 4.0
396 686 14.0
686 396 14.0
397 525 52.0
525 397 52.0
397 701 22.0
701 397 22.0
397 858 64.0
858 397 64.0
398 3188 38.0
3188 398 38.0
398 1904 26.0
1904 398 26.0
399 2981 48.0
2981 399 48.0
399 1084 28.0
1084 399 28.0
399 3559 2.0
3559 399 2.0
399 3140 78.0
3140 399 78.0
400 1857 40.0
1857 400 40.0
400 2320 128.0
2320 400 128.0
400 3715 4.0
3715 400 4.0
401 827 46.0
827 401 46.0
401 3384 48.0
3384 401 48.0
402 3396 118.0
3396 402 118.0
402 2047 58.0
2047 402 58.0
402 2092 28.0
2092 402 28.0
403 1905 104.0
1905 403 104.0
404 2396 50.0
2396 404 50.0
404 2219 16.0
2219 404 16.0
405 587 64.0
587 405 64.0
405 2275 74.0
2275 405 74.0
405 2829 48.0
2829 405 48.0
406 933 28.0
933 406 28.0
406 1444 88.0
1444 406 88.0
406 3365 72.0
3365 406 72.0
406 524 6.0
524 406 6.0
407 432 74.0
432 407 74.0
407 2965 142.0
2965 407 142.0
408 2961 42.0
2961 408 42.0
408 469 156.0
469 408 156.0
409 1923 16.0
1923 409 16.0
409 1941 4.0
1941 409 4.0
409 2858 44.0
2858 409 44.0
410 1618 42.0
1618 410 42.0
410 2619 46.0
2619 410 46.0
410 1601 92.0
1601 410 92.0
411 1773 70.0
1773 411 70.0
411 3350 76.0
3350 411 76.0
411 3179 12.0
3179 411 12.0
411 3289 68.0
3289 411 68.0
412 3388 60.0
3388 412 60.0
412 3520 86.0
3520 412 86.0
412 803 30.0
803 412 30.0
412 2016 45.0
2016 412 45.0
413 1882 58.0
1882 413 58.0
413 472 20.0
472 413 20.0
413 474 40.0
474 413 40.0
413 2691 142.0
2691 413 142.0
414 2019 4.0
2019 414 4.0
414 3402 48.0
3402 414 48.0
414 2871 88.0
2871 414 88.0
414 3584 14.0
3584 414 14.0
415 1088 4.0
1088 415 4.0
415 2299 102.0
2299 415 102.0
415 1600 98.0
1600 415 98.0
416 761 4.0
761 416 4.0
416 1955 112.0
1955 416 112.0
416 2130 18.0
2130 416 18.0
417 2433 100.0
2433 417 100.0
417 2588 78.0
2588 417 78.0
417 1977 30.0
1977 417 30.0
418 537 58.0
537 418 58.0
418 1703 80.0
1703 418 80.0
418 1814 104.0
1814 418 104.0
419 1834 124.0
1834 419 124.0
419 2238 88.0
2238 419 88.0
419 2365 20.0
2365 419 20.0
420 1131 94.0
1131 420 94.0
420 3259 82.0
3259 420 82.0
421 2710 10.0
2710 421 10.0
421 2630 4.0
2630 421 4.0
421 2315 34.0
2315 421 34.0
421 3053 2.0
3053 421 2.0
422 2898 70.0
2898 422 70.0
422 2868 46.0
2868 422 46.0
422 1717 10.0
1717 422 10.0
423 1308 86.0
1308 423 86.0
423 1379 136.0
1379 423 136.0
423 1143 70.0
1143 423 70.0
423 1174 24.0
1174 423 24.0
424 641 122.0
641 424 122.0
424 2029 122.0
2029 424 122.0
425 1009 46.0
1009 425 46.0
425 1320 76.0
1320 425 76.0
425 3554 60.0
3554 425 60.0
426 1023 30.0
1023 426 30.0
426 3479 28.0
3479 426 28.0
426 2547 6.0
2547 426 6.0
426 1766 32.0
1766 426 32.0
427 3391 20.0
3391 427 20.0
427 2219 100.0
2219 427 100.0
427 452 50.0
452 427 50.0
427 574 84.0
574 427 84.0
428 847 2.0
847 428 2.0
428 2994 4.0
2994 428 4.0
428 1651 150.0
1651 428 150.0
429 1549 74.0
1549 429 74.0
429 2228 26.0
2228 429 26.0
429 3633 42.0
3633 429 42.0
429 2293 44.0
2293 429 44.0
430 1139 24.0
1139 430 24.0
430 822 142.0
822 430 142.0
430 2872 2.0
2872 430 2.0
431 2589 26.0
2589 431 26.0
431 2183 116.0
2183 431 116.0
431 2956 4.0
2956 431 4.0
432 447 36.0
447 432 36.0
433 1753 64.0
1753 433 64.0
433 1374 8.0
1374 433 8.0
433 2906 40.0
2906 433 40.0
433 1962 52.0
1962 433 52.0
434 3083 2.0
3083 434 2.0
434 2447 34.0
2447 434 34.0
435 468 38.0
468 435 38.0
435 473 52.0
473 435 52.0
435 2190 32.0
2190 435 32.0
436 2226 50.0
2226 436 50.0
436 3255 100.0
3255 436 100.0
436 3436 66.0
3436 436 66.0
436 3366 12.0
3366 436 12.0
437 2271 42.0
2271 437 42.0
437 1893 76.0
1893 437 76.0
437 1917 112.0
1917 437 112.0
438 2211 88.0
2211 438 88.0
438 1109 30.0
1109 438 30.0
438 1898 22.0
1898 438 22.0
438 2982 136.0
2982 438 136.0
439 3450 40.0
3450 439 40.0
439 2893 88.0
2893 439 88.0
439 2557 36.0
2557 439 36.0
439 3540 4.0
3540 439 4.0
440 1663 110.0
1663 440 110.0
440 1622 150.0
1622 440 150.0
440 493 58.0
493 440 58.0
440 1984 184.0
1984 440 184.0
441 1858 48.0
1858 441 48.0
441 3267 124.0
3267 441 124.0
441 1083 22.0
1083 441 22.0
442 817 14.0
817 442 14.0
442 2641 36.0
2641 442 36.0
442 864 46.0
864 442 46.0
443 1611 56.0
1611 443 56.0
443 2450 60.0
2450 443 60.0
443 660 16.0
660 443 16.0
444 1484 16.0
1484 444 16.0
444 2858 48.0
2858 444 48.0
444 2077 4.0
2077 444 4.0
444 2339 46.0
2339 444 46.0
445 3599 62.0
3599 445 62.0
445 1839 42.0
1839 445 42.0
446 1606 130.0
1606 446 130.0
446 2635 70.0
2635 446 70.0
446 1297 162.0
1297 446 162.0
446 2011 22.0
2011 446 22.0
447 478 82.0
478 447 82.0
447 2213 96.0
2213 447 96.0
448 1365 10.0
1365 448 10.0
448 3022 24.0
3022 448 24.0
448 2217 22.0
2217 448 22.0
448 3187 44.0
3187 448 44.0
449 1225 54.0
1225 449 54.0
449 2176 12.0
2176 449 12.0
449 3183 62.0
3183 449 62.0
449 2938 26.0
2938 449 26.0
450 2189 122.0
2189 450 122.0
450 3614 22.0
3614 450 22.0
450 1043 94.0
1043 450 94.0
450 1964 112.0
1964 450 112.0
451 1440 122.0
1440 451 122.0
451 1964 8.0
1964 451 8.0
451 756 94.0
756 451 94.0
451 2671 88.0
2671 451 88.0
452 706 100.0
706 452 100.0
452 1920 84.0
1920 452 84.0
453 2560 22.0
2560 453 22.0
453 882 38.0
882 453 38.0
453 2614 62.0
2614 453 62.0
453 2559 40.0
2559 453 40.0
454 2945 32.0
2945 454 32.0
454 2312 24.0
2312 454 24.0
454 2932 112.0
2932 454 112.0
455 3615 16.0
3615 455 16.0
455 661 28.0
661 455 28.0
455 2131 100.0
2131 455 100.0
456 645 6.0
645 456 6.0
456 2483 46.0
2483 456 46.0
456 1660 86.0
1660 456 86.0
456 1851 32.0
1851 456 32.0
457 2790 22.0
2790 457 22.0
457 2930 40.0
2930 457 40.0
457 2681 84.0
2681 457 84.0
457 2216 32.0
2216 457 32.0
458 2143 50.0
2143 458 50.0
458 2132 44.0
2132 458 44.0
458 1674 4.0
1674 458 4.0
459 3030 42.0
3030 459 42.0
459 2494 36.0
2494 459 36.0
459 2905 82.0
2905 459 82.0
460 878 14.0
878 460 14.0
460 1558 8.0
1558 460 8.0
460 1889 44.0
1889 460 44.0
460 873 80.0
873 460 80.0
461 2506 6.0
2506 461 6.0
461 1604 44.0
1604 461 44.0
462 1769 104.0
1769 462 104.0
462 814 80.0
814 462 80.0
462 1208 6.0
1208 462 6.0
463 3154 108.0
3154 463 108.0
463 1230 118.0
1230 463 118.0
463 2854 98.0
2854 463 98.0
463 543 58.0
543 463 58.0
464 894 88.0
894 464 88.0
464 2528 136.0
2528 464 136.0
464 1094 140.0
1094 464 140.0
465 1860 6.0
1860 465 6.0
465 1871 122.0
1871 465 122.0
466 2528 8.0
2528 466 8.0
466 2347 108.0
2347 466 108.0
466 3512 140.0
3512 466 140.0
467 3265 112.0
3265 467 112.0
467 775 80.0
775 467 80.0
467 2646 8.0
2646 467 8.0
468 1084 2.0
1084 468 2.0
468 3559 28.0
3559 468 28.0
469 1025 146.0
1025 469 146.0
469 488 60.0
488 469 60.0
470 2532 60.0
2532 470 60.0
470 3429 136.0
3429 470 136.0
470 3612 6.0
3612 470 6.0
470 2692 8.0
2692 470 8.0
471 2082 26.0
2082 471 26.0
471 659 22.0
659 471 22.0
471 3066 14.0
3066 471 14.0
472 2258 58.0
2258 472 58.0
472 666 80.0
666 472 80.0
473 1653 8.0
1653 473 8.0
473 1753 32.0
1753 473 32.0
474 669 160.0
669 474 160.0
474 776 142.0
776 474 142.0
475 1881 86.0
1881 475 86.0
475 3502 44.0
3502 475 44.0
475 3504 70.0
3504 475 70.0
475 1948 28.0
1948 475 28.0
476 1718 66.0
1718 476 66.0
476 939 10.0
939 476 10.0
476 880 146.0
880 476 146.0
476 2615 200.0
2615 476 200.0
477 3370 10.0
3370 477 10.0
477 531 58.0
531 477 58.0
477 2977 58.0
2977 477 58.0
477 2625 22.0
2625 477 22.0
478 489 42.0
489 478 42.0
478 1587 34.0
1587 478 34.0
479 1474 20.0
1474 479 20.0
479 3600 26.0
3600 479 26.0
479 3427 17.0
3427 479 17.0
480 1730 4.0
1730 480 4.0
480 1672 168.0
1672 480 168.0
480 3084 78.0
3084 480 78.0
480 1771 12.0
1771 480 12.0
481 1236 24.0
1236 481 24.0
481 2414 42.0
2414 481 42.0
481 787 82.0
787 481 82.0
482 776 160.0
776 482 160.0
482 669 142.0
669 482 142.0
